Entity,Continent,Latitude,Longitude,Average temperature per year,Hospital beds per 1000 people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820,12208407,20,3,2020/6/17,1927,639,2
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820,12208407,20,3,2020/6/18,1927,646,2
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820,12208407,20,3,2020/6/10,1928,476,2
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820,12208407,20,3,2020/6/11,1928,494,2
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820,12208407,20,3,2020/6/12,1928,510,2
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820,12208407,20,3,2020/6/13,1928,541,2
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820,12208407,20,3,2020/6/14,1928,582,2
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820,12208407,20,3,2020/6/9,1929,463,2
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820,12208407,20,3,2020/6/8,1930,451,2
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820,12208407,20,3,2020/6/6,1931,431,2
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820,12208407,20,3,2020/6/7,1931,439,2
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820,12208407,20,3,2020/6/3,1932,397,2
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820,12208407,20,3,2020/6/4,1932,410,2
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820,12208407,20,3,2020/6/5,1932,420,2
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820,12208407,20,3,2020/5/31,1933,370,1
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820,12208407,20,3,2020/6/1,1933,377,1
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820,12208407,20,3,2020/6/2,1933,384,2
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/2/21,1935,4117992,81926
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/2/22,1935,4130447,82255
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/2/23,1935,4142126,82666
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/2/24,1935,4153735,83044
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/2/25,1935,4164802,83481
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820,12208407,20,3,2020/5/30,1935,359,1
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/2/16,1937,4053535,79659
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/2/17,1937,4066164,80118
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/2/18,1937,4079407,80587
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/2/19,1937,4092649,81048
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/2/20,1937,4105424,81517
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/2/11,1938,3983031,77415
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/2/14,1938,4026506,78825
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/2/15,1938,4040505,79210
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/30,1940,3790265,71556
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/31,1940,3808348,72029
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/2/1,1940,3825739,72456
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/2/2,1940,3842145,72982
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/2/3,1940,3858367,73497
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/2/4,1940,3874830,74005
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/27,1941,3733692,69971
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/28,1941,3752548,70533
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/29,1941,3771514,71054
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/24,1942,3679247,68397
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/25,1942,3698246,68841
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/26,1942,3716228,69391
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/23,1943,3658447,67919
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/22,1944,3637862,67376
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/21,1945,3616680,66810
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/18,1946,3552888,65059
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/19,1946,3574330,65632
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/20,1946,3595136,66214
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/14,1947,3459237,63016
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/15,1947,3483531,63558
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/16,1947,3507201,64134
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/17,1947,3530379,64601
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/10,1948,3366715,60963
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/11,1948,3389733,61389
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/12,1948,3412390,61908
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/13,1948,3434934,62463
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/5,1949,3250713,58706
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/6,1949,3274615,59137
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/7,1949,3297833,59628
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/8,1949,3321163,60067
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/9,1949,3344175,60523
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/31,1950,3127347,56271
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/1,1950,3153960,56798
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2021/1/4,1950,3226758,58203
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/25,1951,2963290,52985
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/26,1951,2992123,53539
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/27,1951,3019972,54080
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/28,1951,3047335,54559
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/29,1951,3073923,55107
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/30,1951,3100018,55692
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/21,1952,2850042,50723
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/22,1952,2878382,51274
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/23,1952,2905196,51810
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/24,1952,2934695,52434
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/17,1953,2736727,48568
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/18,1953,2764843,49170
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/19,1953,2792615,49744
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/20,1953,2821125,50242
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/12,1954,2602048,45923
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/13,1954,2629699,46404
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/16,1954,2708940,47994
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/7,1955,2466961,43122
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/8,1955,2492713,43674
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/9,1955,2518551,44220
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/10,1955,2546113,44769
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/11,1955,2574319,45370
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/6,1956,2439163,42675
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/4,1957,2382012,41730
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/5,1957,2410462,42228
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/12/1,1958,2302062,40050
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/28,1959,2223500,38676
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/29,1959,2249890,39127
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/30,1959,2275936,39491
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/24,1960,2120836,36675
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/25,1960,2144229,37173
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/26,1960,2169424,37688
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/27,1960,2196691,38175
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/22,1961,2071858,35838
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/23,1961,2096749,36192
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/21,1962,2047563,35442
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/19,1963,1998966,34525
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/20,1963,2023025,34980
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/17,1964,1954912,33619
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/18,1964,1975629,34068
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/12,1965,1843678,31755
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/13,1965,1865395,32156
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/14,1965,1887836,32536
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/15,1965,1910149,32885
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/16,1965,1932711,33184
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/10,1967,1802762,30899
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/11,1967,1822345,31326
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/9,1968,1781997,30546
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/6,1969,1720063,29654
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/7,1969,1740172,30010
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/8,1969,1760420,30292
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/3,1970,1661096,28611
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/4,1970,1680579,28996
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/5,1970,1699695,29285
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/31,1971,1606267,27787
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/1,1971,1624648,28026
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/11/2,1971,1642665,28264
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/30,1972,1588433,27462
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/29,1973,1570446,27111
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/26,1974,1520800,26092
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/27,1974,1537142,26409
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/28,1974,1553028,26752
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/23,1975,1471000,25353
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/24,1975,1487260,25647
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/25,1975,1503652,25875
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/22,1976,1453923,25072
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/21,1977,1438219,24786
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/18,1978,1390824,24039
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/19,1978,1406667,24205
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/20,1978,1422775,24473
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/16,1979,1361317,23580
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/17,1979,1376020,23857
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/15,1981,1346380,23350
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/14,1982,1332824,23069
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/11,1984,1291687,22471
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/12,1984,1305093,22594
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/13,1984,1318783,22834
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/7,1985,1242258,21755
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/8,1985,1253603,21939
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/9,1985,1265572,22137
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/10,1985,1278245,22331
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/6,1986,1231277,21559
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/4,1987,1209039,21260
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/5,1987,1219796,21375
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/10/1,1988,1179634,20796
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/24,1989,1123976,19867
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/25,1989,1131088,19973
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/26,1989,1138509,20140
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/27,1989,1146273,20239
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/28,1989,1154299,20299
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/29,1989,1162428,20456
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/30,1989,1170799,20630
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/21,1990,1105048,19420
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/22,1990,1111157,19575
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/23,1990,1117487,19720
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/20,1991,1098958,19349
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/18,1992,1086955,19128
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/19,1992,1092915,19270
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/17,1993,1081152,18996
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/16,1994,1075485,18853
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/12,1995,1053663,18426
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/13,1995,1059024,18517
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/14,1995,1064438,18573
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/15,1995,1069873,18723
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/7,1996,1027334,17818
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/8,1996,1032354,17939
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/9,1996,1037526,18080
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/10,1996,1042836,18207
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/11,1996,1048257,18309
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/4,1997,1011987,17598
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/5,1997,1017131,17707
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/6,1997,1022228,17768
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/1,1998,997072,17250
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/2,1998,1001965,17365
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/9/3,1998,1006923,17479
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/30,1999,987470,17045
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/31,1999,992402,17128
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/28,2000,977730,16866
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/29,2000,982573,16977
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/25,2001,963655,16524
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/26,2001,968297,16638
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/27,2001,972972,16758
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/23,2002,954328,16341
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/24,2002,959016,16406
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/16,2003,920719,15653
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/17,2003,925558,15707
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/18,2003,930276,15836
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/19,2003,935066,15951
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/20,2003,939833,16058
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/10,2004,890799,14973
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/11,2004,895691,15103
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/12,2004,900745,15231
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/13,2004,905762,15353
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/14,2004,910778,15467
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/15,2004,915808,15585
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/8,2005,880563,14827
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/9,2005,885718,14903
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/5,2006,864948,14465
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/6,2006,870187,14579
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/7,2006,875378,14698
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/3,2007,854641,14183
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/4,2007,859762,14327
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/2,2008,849277,14104
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/31,2009,838461,13939
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/8/1,2009,843890,14034
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/30,2010,832993,13778
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/29,2011,827509,13650
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/25,2012,805332,13172
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/26,2012,811073,13249
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/27,2012,816680,13334
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/28,2012,822060,13483
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/21,2013,782040,12561
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/22,2013,787890,12726
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/23,2013,793720,12873
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/24,2013,799499,13026
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/18,2014,764215,12228
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/19,2014,770311,12323
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/20,2014,776212,12408
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/15,2015,745197,11753
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/16,2015,751612,11920
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/17,2015,758001,12106
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/14,2016,738787,11597
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/11,2017,719449,11188
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/12,2017,726036,11318
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/13,2017,732547,11422
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/10,2018,712863,11000
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/8,2019,699749,10650
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/9,2019,706240,10826
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/7,2020,693215,10478
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/6,2021,686852,10280
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/2,2022,660231,9668
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/3,2022,666941,9844
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/7/1,2023,653479,9521
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/6/30,2024,646929,9306
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/6/27,2025,626779,8958
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/6/28,2025,633563,9060
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/6/29,2025,640246,9152
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/6/23,2026,598878,8349
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/6/24,2026,606043,8503
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/6/25,2026,613148,8594
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/6/26,2026,619936,8770
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/6/22,2027,591465,8196
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/6/19,2028,568292,7831
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/6/20,2028,576162,7992
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/6/21,2028,583879,8101
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/6/16,2029,544725,7274
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/6/17,2029,552549,7468
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/6/18,2029,560321,7650
Russia,Asia,61.52,105.32,-2,8.05,3.98,11585,144495044,39,15,2020/6/15,2030,536484,7081
